invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_revenue,profit,dates,,category,avg rating,,
3301,WALM028,Odessa,Home and lifestyle,15,3,0021-08-08,07:32:00,Ewallet,5,0.48,45,21.6,0021-08-08,,,,,
3302,WALM096,Eagle Pass,Fashion accessories,42,2,0022-11-27,08:15:00,Ewallet,5,0.18,84,15.12,0022-11-27,,,,,
3303,WALM091,Little Elm,Home and lifestyle,82,1,0023-08-24,11:26:00,Ewallet,8,0.33,82,27.06,0023-08-24,,,,,
3304,WALM030,Richardson,Fashion accessories,19,3,0020-09-23,08:45:00,Ewallet,4,0.48,57,27.36,0020-09-23,,,,,
3305,WALM051,New Braunfels,Home and lifestyle,60,1,0023-10-02,12:17:00,Ewallet,5,0.48,60,28.8,0023-10-02,,,,,
3306,WALM030,Richardson,Fashion accessories,76,3,0022-12-22,12:39:00,Ewallet,4,0.48,228,109.44,0022-12-22,,,,,
3307,WALM041,Mission,Home and lifestyle,62,2,0021-10-12,20:18:00,Ewallet,6,0.48,124,59.52,0021-10-12,,,,,
3308,WALM002,Dallas,Fashion accessories,27,1,0023-10-21,11:07:00,Ewallet,7,0.36,27,9.72,0023-10-21,,,,,
3309,WALM017,McKinney,Home and lifestyle,64,3,0021-09-12,15:28:00,Ewallet,7,0.48,192,92.16,0021-09-12,,,,,
3310,WALM072,Lancaster,Fashion accessories,21,1,0023-11-20,22:59:00,Ewallet,9,0.33,21,6.93,0023-11-20,,,,,
3311,WALM015,Grand Prairie,Home and lifestyle,30,1,0023-09-20,15:29:00,Ewallet,9,0.48,30,14.4,0023-09-20,,,,,
3312,WALM021,McAllen,Fashion accessories,58,3,0023-08-11,20:56:00,Ewallet,8,0.48,174,83.52,0023-08-11,,,,,
3313,WALM004,Austin,Home and lifestyle,74,2,0021-09-17,21:27:00,Ewallet,8,0.48,148,71.04,0021-09-17,,,,,
3314,WALM083,Farmers Branch,Fashion accessories,43,1,0020-10-05,06:32:00,Ewallet,4,0.33,43,14.19,0020-10-05,,,,,
3315,WALM047,Flower Mound,Home and lifestyle,75,1,0021-08-24,20:21:00,Ewallet,5,0.48,75,36,0021-08-24,,,,,
3316,WALM037,League City,Fashion accessories,48,2,0021-09-09,10:35:00,Ewallet,9,0.48,96,46.08,0021-09-09,,,,,
3317,WALM052,Mansfield,Home and lifestyle,54,3,0023-12-06,21:48:00,Ewallet,4,0.57,162,92.34,0023-12-06,,,,,
3318,WALM033,Pearland,Fashion accessories,82,1,0023-10-25,11:47:00,Ewallet,4,0.48,82,39.36,0023-10-25,,,,,
3319,WALM012,Garland,Home and lifestyle,83,1,0023-10-31,21:20:00,Ewallet,9,0.48,83,39.84,0023-10-31,,,,,
3320,WALM041,Mission,Fashion accessories,80,1,0020-11-14,20:18:00,Ewallet,4,0.48,80,38.4,0020-11-14,,,,,
3321,WALM019,Pasadena,Home and lifestyle,28,3,0021-08-15,20:39:00,Ewallet,9,0.48,84,40.32,0021-08-15,,,,,
3322,WALM053,Conroe,Fashion accessories,17,2,0023-08-31,12:06:00,Ewallet,6,0.21,34,7.14,0023-08-31,,,,,
3323,WALM015,Grand Prairie,Home and lifestyle,56,3,0020-10-11,22:31:00,Ewallet,5,0.48,168,80.64,0020-10-11,,,,,
3324,WALM036,Allen,Fashion accessories,50,2,0022-08-31,06:13:00,Ewallet,5,0.48,100,48,0022-08-31,,,,,
3325,WALM009,Plano,Home and lifestyle,60,3,0020-10-17,14:31:00,Ewallet,7,0.48,180,86.4,0020-10-17,,,,,
3326,WALM058,Port Arthur,Fashion accessories,36,1,0022-12-24,06:04:00,Ewallet,8,0.33,36,11.88,0022-12-24,,,,,
3327,WALM039,Longview,Home and lifestyle,28,2,0021-09-20,11:01:00,Ewallet,4,0.48,56,26.88,0021-09-20,,,,,
3328,WALM006,El Paso,Fashion accessories,82,2,0021-10-22,14:17:00,Ewallet,7,0.48,164,78.72,0021-10-22,,,,,
3329,WALM048,Harlingen,Home and lifestyle,67,1,0020-10-31,22:03:00,Ewallet,6,0.48,67,32.16,0020-10-31,,,,,
3330,WALM093,Angleton,Fashion accessories,24,1,0020-10-28,08:51:00,Ewallet,4,0.33,24,7.92,0020-10-28,,,,,
3331,WALM053,Conroe,Home and lifestyle,34,1,0022-12-22,10:52:00,Ewallet,8,0.57,34,19.38,0022-12-22,,,,,
3332,WALM067,Haltom City,Fashion accessories,45,3,0021-12-28,10:58:00,Ewallet,8,0.33,135,44.55,0021-12-28,,,,,
3333,WALM044,Pharr,Home and lifestyle,38,2,0023-10-30,19:22:00,Ewallet,8,0.48,76,36.48,0023-10-30,,,,,
3334,WALM002,Dallas,Fashion accessories,68,1,0021-12-17,21:36:00,Ewallet,6,0.36,68,24.48,0021-12-17,,,,,
3335,WALM007,Arlington,Home and lifestyle,19,3,0023-08-28,18:14:00,Ewallet,5,0.48,57,27.36,0023-08-28,,,,,
3336,WALM085,Kerrville,Fashion accessories,49,2,0023-08-23,06:43:00,Ewallet,6,0.33,98,32.34,0023-08-23,,,,,
3337,WALM071,Lufkin,Home and lifestyle,64,2,0022-10-18,08:38:00,Ewallet,5,0.33,128,42.24,0022-10-18,,,,,
3338,WALM067,Haltom City,Fashion accessories,57,3,0023-12-10,06:18:00,Ewallet,6,0.33,171,56.43,0023-12-10,,,,,
3339,WALM008,Corpus Christi,Home and lifestyle,83,1,0022-12-19,06:28:00,Ewallet,6,0.48,83,39.84,0022-12-19,,,,,
3340,WALM085,Kerrville,Fashion accessories,66,1,0021-09-17,18:48:00,Ewallet,9,0.33,66,21.78,0021-09-17,,,,,
3341,WALM040,Edinburg,Home and lifestyle,46,1,0020-09-30,06:56:00,Ewallet,4,0.48,46,22.08,0020-09-30,,,,,
3342,WALM096,Eagle Pass,Fashion accessories,83,1,0021-09-27,06:46:00,Ewallet,6,0.18,83,14.94,0021-09-27,,,,,
3343,WALM062,Galveston,Home and lifestyle,66,1,0023-09-03,11:15:00,Ewallet,8,0.33,66,21.78,0023-09-03,,,,,
3344,WALM081,Friendswood,Fashion accessories,31,1,0021-09-29,11:01:00,Ewallet,7,0.33,31,10.23,0021-09-29,,,,,
3345,WALM058,Port Arthur,Home and lifestyle,46,2,0020-11-29,19:47:00,Ewallet,6,0.33,92,30.36,0020-11-29,,,,,
3346,WALM058,Port Arthur,Fashion accessories,74,1,0022-11-26,20:22:00,Ewallet,4,0.33,74,24.42,0022-11-26,,,,,
3347,WALM009,Plano,Home and lifestyle,37,3,0021-09-11,10:42:00,Ewallet,4,0.48,111,53.28,0021-09-11,,,,,
3348,WALM059,Pflugerville,Fashion accessories,69,1,0022-10-08,06:44:00,Ewallet,5,0.33,69,22.77,0022-10-08,,,,,
3349,WALM036,Allen,Home and lifestyle,15,2,0020-12-31,09:59:00,Ewallet,7,0.48,30,14.4,0020-12-31,,,,,
3350,WALM096,Eagle Pass,Fashion accessories,46,3,0021-10-01,10:37:00,Ewallet,5,0.18,138,24.84,0021-10-01,,,,,
3351,WALM008,Corpus Christi,Home and lifestyle,66,1,0021-12-14,18:13:00,Ewallet,6,0.48,66,31.68,0021-12-14,,,,,
3352,WALM059,Pflugerville,Fashion accessories,56,3,0022-11-29,09:42:00,Ewallet,9,0.33,168,55.44,0022-11-29,,,,,
3353,WALM096,Eagle Pass,Home and lifestyle,29,3,0023-10-22,16:17:00,Ewallet,9,0.18,87,15.66,0023-10-22,,,,,
3354,WALM094,Alamo,Fashion accessories,24,1,0021-11-24,06:47:00,Ewallet,8,0.33,24,7.92,0021-11-24,,,,,
3355,WALM094,Alamo,Home and lifestyle,21,1,0023-08-15,08:23:00,Ewallet,4,0.33,21,6.93,0023-08-15,,,,,
3356,WALM007,Arlington,Fashion accessories,46,2,0023-10-26,06:05:00,Ewallet,7,0.48,92,44.16,0023-10-26,,,,,
3357,WALM005,Fort Worth,Home and lifestyle,74,3,0023-10-09,15:13:00,Ewallet,6,0.48,222,106.56,0023-10-09,,,,,
3358,WALM053,Conroe,Fashion accessories,70,2,0021-12-31,09:37:00,Ewallet,6,0.21,140,29.4,0021-12-31,,,,,
3359,WALM024,Carrollton,Home and lifestyle,21,3,0020-11-05,13:26:00,Ewallet,7,0.48,63,30.24,0020-11-05,,,,,
3360,WALM059,Pflugerville,Fashion accessories,74,3,0022-11-24,17:11:00,Ewallet,6,0.33,222,73.26,0022-11-24,,,,,
3361,WALM039,Longview,Home and lifestyle,34,3,0021-12-05,22:50:00,Ewallet,7,0.48,102,48.96,0021-12-05,,,,,
3362,WALM085,Kerrville,Fashion accessories,50,1,0020-11-19,17:51:00,Ewallet,6,0.33,50,16.5,0020-11-19,,,,,
3363,WALM057,Euless,Home and lifestyle,32,2,0023-11-26,11:33:00,Ewallet,9,0.33,64,21.12,0023-11-26,,,,,
3364,WALM030,Richardson,Fashion accessories,15,3,0022-11-12,07:33:00,Ewallet,6,0.48,45,21.6,0022-11-12,,,,,
3365,WALM007,Arlington,Home and lifestyle,74,3,0020-08-29,06:46:00,Ewallet,9,0.48,222,106.56,0020-08-29,,,,,
3366,WALM045,Missouri City,Fashion accessories,24,1,0022-09-23,10:06:00,Credit card,7,0.48,24,11.52,0022-09-23,,,,,
3367,WALM095,Big Spring,Home and lifestyle,64,2,0022-10-05,08:05:00,Ewallet,4,0.33,128,42.24,0022-10-05,,,,,
3368,WALM067,Haltom City,Fashion accessories,40,2,0023-09-24,19:52:00,Ewallet,8,0.33,80,26.4,0023-09-24,,,,,
3369,WALM094,Alamo,Home and lifestyle,65,1,0021-12-03,15:11:00,Ewallet,4,0.33,65,21.45,0021-12-03,,,,,
3370,WALM015,Grand Prairie,Fashion accessories,63,1,0020-12-19,22:05:00,Ewallet,8,0.48,63,30.24,0020-12-19,,,,,
3371,WALM076,Huntsville,Home and lifestyle,25,1,0023-10-05,18:54:00,Ewallet,7,0.33,25,8.25,0023-10-05,,,,,
3372,WALM090,Brownwood,Fashion accessories,34,2,0023-08-27,18:14:00,Ewallet,8,0.33,68,22.44,0023-08-27,,,,,
3373,WALM014,Amarillo,Home and lifestyle,25,3,0023-12-23,18:49:00,Ewallet,5,0.48,75,36,0023-12-23,,,,,
3374,WALM076,Huntsville,Fashion accessories,40,2,0022-11-24,16:44:00,Ewallet,6,0.33,80,26.4,0022-11-24,,,,,
3375,WALM095,Big Spring,Home and lifestyle,67,1,0023-12-27,20:33:00,Ewallet,4,0.33,67,22.11,0023-12-27,,,,,
3376,WALM088,Cleburne,Fashion accessories,23,3,0020-11-04,14:08:00,Ewallet,5,0.33,69,22.77,0020-11-04,,,,,
3377,WALM039,Longview,Home and lifestyle,84,2,0023-11-05,13:55:00,Ewallet,5,0.48,168,80.64,0023-11-05,,,,,
3378,WALM098,Mineral Wells,Fashion accessories,33,2,0021-10-19,19:07:00,Ewallet,7,0.18,66,11.88,0021-10-19,,,,,
3379,WALM076,Huntsville,Home and lifestyle,70,3,0022-10-31,12:04:00,Ewallet,7,0.33,210,69.3,0022-10-31,,,,,
3380,WALM088,Cleburne,Fashion accessories,80,3,0021-10-02,22:08:00,Ewallet,4,0.33,240,79.2,0021-10-02,,,,,
3381,WALM069,Rockwall,Home and lifestyle,37,2,0020-12-31,22:23:00,Ewallet,4,0.33,74,24.42,0020-12-31,,,,,
3382,WALM022,Mesquite,Fashion accessories,26,1,0020-10-08,20:24:00,Ewallet,6,0.48,26,12.48,0020-10-08,,,,,
3383,WALM005,Fort Worth,Home and lifestyle,82,1,0021-08-10,22:19:00,Ewallet,4,0.48,82,39.36,0021-08-10,,,,,
3384,WALM052,Mansfield,Fashion accessories,68,2,0023-09-16,14:40:00,Ewallet,6,0.57,136,77.52,0023-09-16,,,,,
3385,WALM063,Georgetown,Home and lifestyle,40,3,0021-12-08,15:19:00,Ewallet,6,0.33,120,39.6,0021-12-08,,,,,
3386,WALM043,Baytown,Fashion accessories,81,3,0022-10-22,09:41:00,Ewallet,9,0.48,243,116.64,0022-10-22,,,,,
3387,WALM062,Galveston,Home and lifestyle,85,3,0023-09-21,16:46:00,Ewallet,9,0.33,255,84.15,0023-09-21,,,,,
3388,WALM001,Houston,Fashion accessories,69,2,0023-11-09,12:48:00,Ewallet,5,0.36,138,49.68,0023-11-09,,,,,
3389,WALM068,Burleson,Home and lifestyle,37,1,0023-11-28,14:12:00,Ewallet,7,0.33,37,12.21,0023-11-28,,,,,
3390,WALM094,Alamo,Fashion accessories,31,2,0021-10-24,16:05:00,Ewallet,7,0.33,62,20.46,0021-10-24,,,,,
3391,WALM077,Coppell,Home and lifestyle,76,1,0021-11-21,07:17:00,Ewallet,9,0.33,76,25.08,0021-11-21,,,,,
3392,WALM057,Euless,Fashion accessories,63,2,0020-08-19,07:48:00,Ewallet,7,0.33,126,41.58,0020-08-19,,,,,
3393,WALM067,Haltom City,Home and lifestyle,38,1,0021-10-28,10:29:00,Ewallet,7,0.33,38,12.54,0021-10-28,,,,,
3394,WALM031,Lewisville,Fashion accessories,40,3,0020-08-08,19:52:00,Ewallet,8,0.48,120,57.6,0020-08-08,,,,,
3395,WALM024,Carrollton,Home and lifestyle,40,2,0023-12-31,16:43:00,Ewallet,5,0.48,80,38.4,0023-12-31,,,,,
3396,WALM091,Little Elm,Fashion accessories,15,1,0023-12-26,10:27:00,Ewallet,8,0.33,15,4.95,0023-12-26,,,,,
3397,WALM021,McAllen,Home and lifestyle,70,1,0020-10-13,13:58:00,Ewallet,5,0.48,70,33.6,0020-10-13,,,,,
3398,WALM008,Corpus Christi,Fashion accessories,78,1,0021-09-04,22:16:00,Ewallet,7,0.48,78,37.44,0021-09-04,,,,,
3399,WALM018,Frisco,Home and lifestyle,44,1,0021-11-19,06:31:00,Ewallet,7,0.48,44,21.12,0021-11-19,,,,,
3400,WALM100,Canyon,Fashion accessories,39,2,0021-10-29,06:51:00,Ewallet,6,0.18,78,14.04,0021-10-29,,,,,
3401,WALM078,Del Rio,Home and lifestyle,61,1,0023-09-03,15:56:00,Ewallet,6,0.33,61,20.13,0023-09-03,,,,,
3402,WALM061,Cedar Park,Fashion accessories,64,3,0020-12-13,13:19:00,Ewallet,8,0.33,192,63.36,0020-12-13,,,,,
3403,WALM028,Odessa,Home and lifestyle,62,2,0021-12-26,20:16:00,Ewallet,4,0.48,124,59.52,0021-12-26,,,,,
3404,WALM045,Missouri City,Fashion accessories,81,1,0021-12-25,13:17:00,Credit card,9,0.48,81,38.88,0021-12-25,,,,,
3405,WALM008,Corpus Christi,Home and lifestyle,76,2,0023-09-06,08:05:00,Ewallet,9,0.48,152,72.96,0023-09-06,,,,,
3406,WALM064,Bedford,Fashion accessories,44,2,0020-11-03,19:47:00,Ewallet,4,0.33,88,29.04,0020-11-03,,,,,
3407,WALM028,Odessa,Home and lifestyle,39,1,0020-10-11,09:23:00,Ewallet,6,0.48,39,18.72,0020-10-11,,,,,
3408,WALM088,Cleburne,Fashion accessories,72,3,0022-10-19,09:42:00,Ewallet,5,0.33,216,71.28,0022-10-19,,,,,
3409,WALM016,Brownsville,Home and lifestyle,30,1,0020-12-30,08:55:00,Ewallet,4,0.48,30,14.4,0020-12-30,,,,,
3410,WALM037,League City,Fashion accessories,33,3,0020-09-12,10:07:00,Ewallet,5,0.48,99,47.52,0020-09-12,,,,,
3411,WALM019,Pasadena,Home and lifestyle,39,2,0020-11-09,13:46:00,Ewallet,5,0.48,78,37.44,0020-11-09,,,,,
3412,WALM026,Denton,Fashion accessories,44,1,0022-12-16,09:07:00,Ewallet,4,0.48,44,21.12,0022-12-16,,,,,
3413,WALM069,Rockwall,Home and lifestyle,79,1,0022-08-04,18:49:00,Ewallet,9,0.33,79,26.07,0022-08-04,,,,,
3414,WALM064,Bedford,Fashion accessories,85,2,0023-11-06,13:33:00,Ewallet,9,0.33,170,56.1,0023-11-06,,,,,
3415,WALM047,Flower Mound,Home and lifestyle,32,2,0022-12-21,10:37:00,Ewallet,9,0.48,64,30.72,0022-12-21,,,,,
3416,WALM019,Pasadena,Fashion accessories,27,3,0021-11-14,06:54:00,Ewallet,5,0.48,81,38.88,0021-11-14,,,,,
3417,WALM061,Cedar Park,Home and lifestyle,44,1,0020-12-27,16:45:00,Ewallet,5,0.33,44,14.52,0020-12-27,,,,,
3418,WALM040,Edinburg,Fashion accessories,16,1,0020-08-20,15:01:00,Ewallet,7,0.48,16,7.68,0020-08-20,,,,,
3419,WALM063,Georgetown,Home and lifestyle,77,2,0022-09-11,11:07:00,Ewallet,7,0.33,154,50.82,0022-09-11,,,,,
3420,WALM079,La Porte,Fashion accessories,37,3,0022-11-19,22:44:00,Ewallet,6,0.33,111,36.63,0022-11-19,,,,,
3421,WALM030,Richardson,Home and lifestyle,63,2,0021-11-16,06:53:00,Ewallet,7,0.48,126,60.48,0021-11-16,,,,,
3422,WALM010,Laredo,Fashion accessories,43,1,0022-12-19,12:42:00,Ewallet,8,0.48,43,20.64,0022-12-19,,,,,
3423,WALM024,Carrollton,Home and lifestyle,59,2,0020-09-16,12:21:00,Ewallet,4,0.48,118,56.64,0020-09-16,,,,,
3424,WALM077,Coppell,Fashion accessories,80,3,0023-10-19,14:30:00,Ewallet,4,0.33,240,79.2,0023-10-19,,,,,
3425,WALM096,Eagle Pass,Home and lifestyle,47,2,0020-10-31,20:35:00,Ewallet,9,0.18,94,16.92,0020-10-31,,,,,
3426,WALM045,Missouri City,Fashion accessories,74,2,0022-08-03,14:54:00,Credit card,4,0.48,148,71.04,0022-08-03,,,,,
3427,WALM011,Lubbock,Home and lifestyle,47,3,0021-11-30,21:51:00,Ewallet,5,0.48,141,67.68,0021-11-30,,,,,
3428,WALM052,Mansfield,Fashion accessories,41,2,0020-09-17,14:58:00,Ewallet,9,0.57,82,46.74,0020-09-17,,,,,
3429,WALM061,Cedar Park,Home and lifestyle,58,1,0022-10-18,08:22:00,Ewallet,5,0.33,58,19.14,0022-10-18,,,,,
3430,WALM093,Angleton,Fashion accessories,69,1,0023-09-01,20:57:00,Ewallet,4,0.33,69,22.77,0023-09-01,,,,,
3431,WALM021,McAllen,Home and lifestyle,51,2,0021-09-18,16:17:00,Ewallet,9,0.48,102,48.96,0021-09-18,,,,,
3432,WALM093,Angleton,Fashion accessories,67,3,0021-10-02,06:24:00,Ewallet,8,0.33,201,66.33,0021-10-02,,,,,
3433,WALM070,Hurst,Home and lifestyle,72,3,0022-11-17,14:28:00,Ewallet,6,0.33,216,71.28,0022-11-17,,,,,
3434,WALM015,Grand Prairie,Fashion accessories,79,1,0021-12-11,11:41:00,Ewallet,7,0.48,79,37.92,0021-12-11,,,,,
3435,WALM051,New Braunfels,Home and lifestyle,38,1,0023-10-01,16:14:00,Ewallet,8,0.48,38,18.24,0023-10-01,,,,,
3436,WALM081,Friendswood,Fashion accessories,64,2,0020-10-08,09:01:00,Ewallet,9,0.33,128,42.24,0020-10-08,,,,,
3437,WALM021,McAllen,Home and lifestyle,53,2,0023-09-30,07:38:00,Ewallet,5,0.48,106,50.88,0023-09-30,,,,,
3438,WALM011,Lubbock,Fashion accessories,54,3,0020-11-02,07:32:00,Ewallet,6,0.48,162,77.76,0020-11-02,,,,,
3439,WALM045,Missouri City,Home and lifestyle,42,2,0021-11-26,13:22:00,Credit card,6,0.48,84,40.32,0021-11-26,,,,,
3440,WALM021,McAllen,Fashion accessories,21,2,0023-10-27,11:11:00,Ewallet,8,0.48,42,20.16,0023-10-27,,,,,
3441,WALM042,Bryan,Home and lifestyle,35,1,0023-09-20,17:58:00,Ewallet,7,0.48,35,16.8,0023-09-20,,,,,
3442,WALM078,Del Rio,Fashion accessories,46,1,0021-10-30,19:32:00,Ewallet,9,0.33,46,15.18,0021-10-30,,,,,
3443,WALM007,Arlington,Home and lifestyle,71,2,0021-12-13,11:23:00,Ewallet,4,0.48,142,68.16,0021-12-13,,,,,
3444,WALM061,Cedar Park,Fashion accessories,73,1,0022-09-25,13:56:00,Ewallet,8,0.33,73,24.09,0022-09-25,,,,,
3445,WALM005,Fort Worth,Home and lifestyle,36,3,0022-08-30,19:02:00,Ewallet,7,0.48,108,51.84,0022-08-30,,,,,
3446,WALM094,Alamo,Fashion accessories,69,2,0022-11-09,10:25:00,Ewallet,8,0.33,138,45.54,0022-11-09,,,,,
3447,WALM043,Baytown,Home and lifestyle,45,2,0022-10-17,08:28:00,Ewallet,9,0.48,90,43.2,0022-10-17,,,,,
3448,WALM057,Euless,Fashion accessories,67,1,0022-11-17,11:01:00,Ewallet,6,0.33,67,22.11,0022-11-17,,,,,
3449,WALM060,DeSoto,Home and lifestyle,75,3,0023-10-18,08:35:00,Ewallet,6,0.33,225,74.25,0023-10-18,,,,,
3450,WALM040,Edinburg,Fashion accessories,80,2,0021-10-18,13:44:00,Ewallet,7,0.48,160,76.8,0021-10-18,,,,,
3451,WALM049,North Richland Hills,Home and lifestyle,47,2,0020-09-28,08:01:00,Ewallet,8,0.48,94,45.12,0020-09-28,,,,,
3452,WALM100,Canyon,Fashion accessories,18,1,0022-08-29,06:05:00,Ewallet,5,0.18,18,3.24,0022-08-29,,,,,
3453,WALM002,Dallas,Home and lifestyle,82,1,0020-09-19,08:45:00,Ewallet,8,0.36,82,29.52,0020-09-19,,,,,
3454,WALM023,Midland,Fashion accessories,30,3,0020-12-01,17:56:00,Ewallet,8,0.48,90,43.2,0020-12-01,,,,,
3455,WALM047,Flower Mound,Home and lifestyle,73,3,0020-10-01,15:45:00,Ewallet,4,0.48,219,105.12,0020-10-01,,,,,
3456,WALM009,Plano,Fashion accessories,46,2,0022-10-21,19:36:00,Ewallet,7,0.48,92,44.16,0022-10-21,,,,,
3457,WALM016,Brownsville,Home and lifestyle,62,3,0022-09-15,16:25:00,Ewallet,5,0.48,186,89.28,0022-09-15,,,,,
3458,WALM095,Big Spring,Fashion accessories,26,3,0021-10-21,13:34:00,Ewallet,6,0.33,78,25.74,0021-10-21,,,,,
3459,WALM044,Pharr,Home and lifestyle,80,3,0021-12-27,09:02:00,Ewallet,8,0.48,240,115.2,0021-12-27,,,,,
3460,WALM085,Kerrville,Fashion accessories,29,1,0020-09-16,19:13:00,Ewallet,6,0.33,29,9.57,0020-09-16,,,,,
3461,WALM016,Brownsville,Home and lifestyle,53,2,0022-12-16,12:43:00,Ewallet,8,0.48,106,50.88,0022-12-16,,,,,
3462,WALM051,New Braunfels,Fashion accessories,28,3,0021-11-18,17:06:00,Ewallet,5,0.57,84,47.88,0021-11-18,,,,,
3463,WALM037,League City,Home and lifestyle,82,3,0022-09-09,19:30:00,Ewallet,4,0.48,246,118.08,0022-09-09,,,,,
3464,WALM041,Mission,Fashion accessories,57,1,0021-08-18,20:12:00,Ewallet,4,0.48,57,27.36,0021-08-18,,,,,
3465,WALM057,Euless,Home and lifestyle,60,2,0023-10-28,16:10:00,Ewallet,9,0.33,120,39.6,0023-10-28,,,,,
3466,WALM071,Lufkin,Fashion accessories,49,3,0020-10-31,11:33:00,Ewallet,5,0.33,147,48.51,0020-10-31,,,,,
3467,WALM013,Irving,Home and lifestyle,58,3,0020-10-24,22:05:00,Ewallet,8,0.48,174,83.52,0020-10-24,,,,,
3468,WALM017,McKinney,Fashion accessories,76,3,0022-09-15,20:11:00,Ewallet,9,0.48,228,109.44,0022-09-15,,,,,
3469,WALM021,McAllen,Home and lifestyle,37,2,0021-09-20,18:10:00,Ewallet,9,0.48,74,35.52,0021-09-20,,,,,
3470,WALM071,Lufkin,Fashion accessories,72,2,0023-08-20,15:33:00,Ewallet,4,0.33,144,47.52,0023-08-20,,,,,
3471,WALM041,Mission,Home and lifestyle,24,3,0023-10-12,16:36:00,Ewallet,6,0.48,72,34.56,0023-10-12,,,,,
3472,WALM005,Fort Worth,Fashion accessories,60,1,0022-10-19,12:50:00,Ewallet,4,0.48,60,28.8,0022-10-19,,,,,
3473,WALM030,Richardson,Home and lifestyle,69,1,0021-09-12,09:11:00,Ewallet,6,0.48,69,33.12,0021-09-12,,,,,
3474,WALM017,McKinney,Fashion accessories,58,3,0021-10-22,21:39:00,Ewallet,5,0.48,174,83.52,0021-10-22,,,,,
3475,WALM094,Alamo,Home and lifestyle,75,3,0023-10-24,09:32:00,Ewallet,6,0.33,225,74.25,0023-10-24,,,,,
3476,WALM062,Galveston,Fashion accessories,41,1,0023-10-30,09:16:00,Ewallet,6,0.33,41,13.53,0023-10-30,,,,,
3477,WALM036,Allen,Home and lifestyle,84,1,0021-11-27,19:46:00,Ewallet,8,0.48,84,40.32,0021-11-27,,,,,
3478,WALM090,Brownwood,Fashion accessories,15,1,0021-08-08,09:39:00,Ewallet,7,0.33,15,4.95,0021-08-08,,,,,
3479,WALM096,Eagle Pass,Home and lifestyle,55,1,0023-08-15,16:20:00,Ewallet,7,0.18,55,9.9,0023-08-15,,,,,
3480,WALM092,Lake Jackson,Fashion accessories,17,1,0023-10-19,17:19:00,Ewallet,9,0.33,17,5.61,0023-10-19,,,,,
3481,WALM008,Corpus Christi,Home and lifestyle,77,1,0021-09-03,07:09:00,Ewallet,8,0.48,77,36.96,0021-09-03,,,,,
3482,WALM079,La Porte,Fashion accessories,70,2,0023-08-13,12:00:00,Ewallet,4,0.33,140,46.2,0023-08-13,,,,,
3483,WALM027,Abilene,Home and lifestyle,18,3,0023-12-13,17:05:00,Ewallet,7,0.48,54,25.92,0023-12-13,,,,,
3484,WALM044,Pharr,Fashion accessories,79,3,0023-08-10,16:39:00,Ewallet,7,0.48,237,113.76,0023-08-10,,,,,
3485,WALM051,New Braunfels,Home and lifestyle,66,2,0023-08-24,12:48:00,Ewallet,5,0.48,132,63.36,0023-08-24,,,,,
3486,WALM047,Flower Mound,Fashion accessories,33,1,0021-08-03,20:34:00,Ewallet,8,0.48,33,15.84,0021-08-03,,,,,
3487,WALM060,DeSoto,Home and lifestyle,34,1,0021-08-14,12:06:00,Ewallet,7,0.33,34,11.22,0021-08-14,,,,,
3488,WALM014,Amarillo,Fashion accessories,23,1,0022-09-03,20:00:00,Ewallet,7,0.48,23,11.04,0022-09-03,,,,,
3489,WALM100,Canyon,Home and lifestyle,57,3,0020-10-27,16:52:00,Ewallet,5,0.18,171,30.78,0020-10-27,,,,,
3490,WALM062,Galveston,Fashion accessories,20,2,0023-12-27,16:20:00,Ewallet,8,0.33,40,13.2,0023-12-27,,,,,
3491,WALM012,Garland,Home and lifestyle,30,2,0021-08-15,17:12:00,Ewallet,8,0.48,60,28.8,0021-08-15,,,,,
3492,WALM066,Grapevine,Fashion accessories,85,3,0020-08-31,13:45:00,Ewallet,4,0.33,255,84.15,0020-08-31,,,,,
3493,WALM094,Alamo,Home and lifestyle,68,1,0020-09-15,15:55:00,Ewallet,9,0.33,68,22.44,0020-09-15,,,,,
3494,WALM051,New Braunfels,Fashion accessories,19,3,0020-12-04,13:25:00,Ewallet,8,0.57,57,32.49,0020-12-04,,,,,
3495,WALM047,Flower Mound,Home and lifestyle,22,2,0022-09-10,15:53:00,Ewallet,5,0.48,44,21.12,0022-09-10,,,,,
3496,WALM021,McAllen,Fashion accessories,27,2,0021-09-16,11:23:00,Ewallet,4,0.48,54,25.92,0021-09-16,,,,,
3497,WALM057,Euless,Home and lifestyle,51,3,0022-11-10,15:27:00,Ewallet,9,0.33,153,50.49,0022-11-10,,,,,
3498,WALM045,Missouri City,Fashion accessories,20,3,0020-08-10,17:51:00,Credit card,5,0.48,60,28.8,0020-08-10,,,,,
3499,WALM008,Corpus Christi,Home and lifestyle,24,3,0023-10-22,14:40:00,Ewallet,9,0.48,72,34.56,0023-10-22,,,,,
3500,WALM060,DeSoto,Fashion accessories,65,3,0022-10-08,10:52:00,Ewallet,4,0.33,195,64.35,0022-10-08,,,,,
3501,WALM015,Grand Prairie,Home and lifestyle,43,2,0023-10-29,13:26:00,Ewallet,4,0.48,86,41.28,0023-10-29,,,,,
